lat,long,name,color,note
55.5166076,12.1777905,POWERLINE_ID,#FF0000,Pylon
55.5196681,12.1829021,POWERLINE_ID,#FF0000,Pylon
55.5207276,12.1841201,POWERLINE_ID,#FF0000,Pylon
55.5219649,12.1855203,POWERLINE_ID,#FF0000,Pylon
55.5179536,12.1808804,POWERLINE_ID,#FF0000,Pylon
55.4830922,12.0719956,POWERLINE_ID,#FF0000,Pylon
55.482944,12.0756823,POWERLINE_ID,#FF0000,Pylon
55.4826983,12.0816859,POWERLINE_ID,#FF0000,Pylon
55.4828393,12.0785188,POWERLINE_ID,#FF0000,Pylon
55.4825329,12.0854196,POWERLINE_ID,#FF0000,Pylon
55.4823865,12.0889294,POWERLINE_ID,#FF0000,Pylon
55.482949,12.0915698,POWERLINE_ID,#FF0000,Pylon
55.4835202,12.0942687,POWERLINE_ID,#FF0000,Pylon
55.4842644,12.0977878,POWERLINE_ID,#FF0000,Pylon
